date,product,price,is_anomaly
2024-11-20,eggs_10,3.16,0
2024-11-21,eggs_10,2.79,0
2024-11-22,eggs_10,3.01,0
2024-11-23,eggs_10,2.72,0
2024-11-24,eggs_10,3.17,0
2024-11-25,eggs_10,3.37,0
2024-11-26,eggs_10,3.35,0
2024-11-27,eggs_10,3.13,0
2024-11-28,eggs_10,3.44,0
2024-11-29,eggs_10,3.53,0
2024-11-30,eggs_10,3.38,0
2024-12-01,eggs_10,3.1,0
2024-12-02,eggs_10,3.2,0
2024-12-03,eggs_10,3.6,0
2024-12-04,eggs_10,3.16,0
2024-12-05,eggs_10,3.37,0
2024-12-06,eggs_10,3.08,0
2024-12-07,eggs_10,3.47,0
2024-12-08,eggs_10,3.06,0
2024-12-09,eggs_10,3.23,0
2024-12-10,eggs_10,3.38,0
2024-12-11,eggs_10,3.67,0
2024-12-12,eggs_10,3.31,0
2024-12-13,eggs_10,3.71,1
2024-12-14,eggs_10,3.19,0
2024-12-15,eggs_10,3.44,0
2024-12-16,eggs_10,3.01,0
2024-12-17,eggs_10,3.38,0
2024-12-18,eggs_10,3.12,0
2024-12-19,eggs_10,2.86,0
2024-12-20,eggs_10,3.48,0
2024-12-21,eggs_10,3.51,0
2024-12-22,eggs_10,3.17,0
2024-12-23,eggs_10,3.55,0
2024-12-24,eggs_10,3.28,0
2024-12-25,eggs_10,3.32,0
2024-12-26,eggs_10,3.27,0
2024-12-27,eggs_10,3.03,0
2024-12-28,eggs_10,3.25,0
2024-12-29,eggs_10,3.05,0
2024-12-30,eggs_10,3.43,0
2024-01-01,rice_5kg,8.66,0
2024-01-02,rice_5kg,8.03,0
2024-01-03,rice_5kg,8.67,0
2024-01-04,rice_5kg,8.5,0
2024-01-05,rice_5kg,8.1,0
2024-01-06,rice_5kg,8.59,0
2024-01-07,rice_5kg,8.46,0
2024-01-08,rice_5kg,8.38,0
2024-01-09,rice_5kg,8.27,0
2024-01-10,rice_5kg,8.66,0
2024-01-11,rice_5kg,8.6,0
2024-01-12,rice_5kg,8.62,0
2024-01-13,rice_5kg,8.88,0
2024-01-14,rice_5kg,8.99,0
2024-01-15,rice_5kg,8.09,0
2024-01-16,rice_5kg,8.71,0
2024-01-17,rice_5kg,8.5,0
2024-01-18,rice_5kg,8.77,0
2024-01-19,rice_5kg,8.45,0
2024-01-20,rice_5kg,9.15,0
2024-01-21,rice_5kg,8.8,0
2024-01-22,rice_5kg,8.62,0
2024-01-23,rice_5kg,8.98,0
2024-01-24,rice_5kg,8.46,0
2024-01-25,rice_5kg,11.29,1
2024-01-26,rice_5kg,8.64,0
2024-01-27,rice_5kg,8.49,0
2024-01-28,rice_5kg,8.71,0
2024-01-29,rice_5kg,8.37,0
2024-01-30,rice_5kg,8.88,0
2024-01-31,rice_5kg,8.61,0
2024-02-01,rice_5kg,8.9,0
2024-02-02,rice_5kg,8.5,0
2024-02-03,rice_5kg,8.81,0
2024-02-04,rice_5kg,8.74,0
2024-02-05,rice_5kg,8.62,0
2024-02-06,rice_5kg,8.65,0
2024-02-07,rice_5kg,8.76,0
2024-02-08,rice_5kg,8.32,0
2024-02-09,rice_5kg,9.0,0
2024-02-10,rice_5kg,8.6,0
2024-02-11,rice_5kg,8.74,0
2024-02-12,rice_5kg,9.22,0
2024-02-13,rice_5kg,9.03,0
2024-02-14,rice_5kg,8.54,0
2024-02-15,rice_5kg,8.11,0
2024-02-16,rice_5kg,8.97,0
2024-02-17,rice_5kg,8.79,0
2024-02-18,rice_5kg,8.91,0
2024-02-19,rice_5kg,9.05,0
2024-02-20,rice_5kg,9.1,0
2024-02-21,rice_5kg,8.76,0
2024-02-22,rice_5kg,8.85,0
2024-02-23,rice_5kg,8.98,0
2024-02-24,rice_5kg,9.0,0
2024-02-25,rice_5kg,8.94,0
2024-02-26,rice_5kg,9.27,0
2024-02-27,rice_5kg,9.02,0
2024-02-28,rice_5kg,9.1,0
2024-02-29,rice_5kg,8.98,0
2024-03-01,rice_5kg,8.66,0
2024-03-02,rice_5kg,8.76,0
2024-03-03,rice_5kg,8.62,0
2024-03-04,rice_5kg,9.2,0
2024-03-05,rice_5kg,8.54,0
2024-03-06,rice_5kg,8.9,0
2024-03-07,rice_5kg,8.85,0
2024-03-08,rice_5kg,8.43,0
2024-03-09,rice_5kg,8.85,0
2024-03-10,rice_5kg,8.87,0
2024-03-11,rice_5kg,10.73,1
2024-03-12,rice_5kg,8.47,0
2024-03-13,rice_5kg,8.98,0
2024-03-14,rice_5kg,8.98,0
2024-03-15,rice_5kg,8.92,0
2024-03-16,rice_5kg,9.17,0
2024-03-17,rice_5kg,9.02,0
2024-03-18,rice_5kg,9.08,0
2024-03-19,rice_5kg,8.75,0
2024-03-20,rice_5kg,8.67,0
2024-03-21,rice_5kg,9.15,0
2024-03-22,rice_5kg,9.19,0
2024-03-23,rice_5kg,8.74,0
2024-03-24,rice_5kg,8.71,0
2024-03-25,rice_5kg,9.3,0
2024-03-26,rice_5kg,8.87,0
2024-03-27,rice_5kg,8.82,0
2024-03-28,rice_5kg,8.72,0
2024-03-29,rice_5kg,8.72,0
2024-03-30,rice_5kg,9.54,0
2024-03-31,rice_5kg,8.96,0
2024-04-01,rice_5kg,8.92,0
2024-04-02,rice_5kg,8.71,0
2024-04-03,rice_5kg,8.58,0
2024-04-04,rice_5kg,9.43,0
2024-04-05,rice_5kg,9.26,0
2024-04-06,rice_5kg,11.78,1
2024-04-07,rice_5kg,8.34,0
2024-04-08,rice_5kg,8.98,0
2024-04-09,rice_5kg,8.91,0
2024-04-10,rice_5kg,9.23,0
2024-04-11,rice_5kg,9.01,0
2024-04-12,rice_5kg,9.1,0
2024-04-13,rice_5kg,9.08,0
2024-04-14,rice_5kg,9.1,0
2024-04-15,rice_5kg,8.98,0
2024-04-16,rice_5kg,8.99,0
2024-04-17,rice_5kg,9.29,0
2024-04-18,rice_5kg,9.25,0
2024-04-19,rice_5kg,8.94,0
2024-04-20,rice_5kg,8.83,0
2024-04-21,rice_5kg,9.02,0
2024-04-22,rice_5kg,8.92,0
2024-04-23,rice_5kg,8.52,0
2024-04-24,rice_5kg,8.91,0
2024-04-25,rice_5kg,8.92,0
2024-04-26,rice_5kg,8.59,0
2024-04-27,rice_5kg,8.94,0
2024-04-28,rice_5kg,8.94,0
2024-04-29,rice_5kg,9.1,0
2024-04-30,rice_5kg,9.44,0
2024-05-01,rice_5kg,8.89,0
2024-05-02,rice_5kg,9.04,0
2024-05-03,rice_5kg,8.84,0
2024-05-04,rice_5kg,8.84,0
2024-05-05,rice_5kg,9.05,0
2024-05-06,rice_5kg,8.85,0
2024-05-07,rice_5kg,11.83,1
2024-05-08,rice_5kg,8.91,0
2024-05-09,rice_5kg,9.19,0
2024-05-10,rice_5kg,9.17,0
2024-05-11,rice_5kg,8.88,0
2024-05-12,rice_5kg,9.11,0
2024-05-13,rice_5kg,8.98,0
2024-05-14,rice_5kg,8.48,0
2024-05-15,rice_5kg,8.83,0
2024-05-16,rice_5kg,8.5,0
2024-05-17,rice_5kg,9.07,0
2024-05-18,rice_5kg,8.71,0
2024-05-19,rice_5kg,8.95,0
2024-05-20,rice_5kg,8.47,0
2024-05-21,rice_5kg,8.92,0
2024-05-22,rice_5kg,8.85,0
2024-05-23,rice_5kg,9.0,0
2024-05-24,rice_5kg,8.8,0
2024-05-25,rice_5kg,8.89,0
2024-05-26,rice_5kg,9.15,0
2024-05-27,rice_5kg,9.1,0
2024-05-28,rice_5kg,9.37,0
2024-05-29,rice_5kg,9.44,0
2024-05-30,rice_5kg,9.49,0
2024-05-31,rice_5kg,8.84,0
2024-06-01,rice_5kg,8.88,0
2024-06-02,rice_5kg,9.33,0
2024-06-03,rice_5kg,9.16,0
2024-06-04,rice_5kg,8.67,0
2024-06-05,rice_5kg,8.6,0
2024-06-06,rice_5kg,8.33,0
2024-06-07,rice_5kg,8.9,0
2024-06-08,rice_5kg,9.15,0
2024-06-09,rice_5kg,8.6,0
2024-06-10,rice_5kg,8.61,0
2024-06-11,rice_5kg,8.04,0
2024-06-12,rice_5kg,8.93,0
2024-06-13,rice_5kg,9.04,0
2024-06-14,rice_5kg,8.82,0
2024-06-15,rice_5kg,8.57,0
2024-06-16,rice_5kg,8.69,0
2024-06-17,rice_5kg,8.65,0
2024-06-18,rice_5kg,8.88,0
2024-06-19,rice_5kg,8.54,0
2024-06-20,rice_5kg,8.41,0
2024-06-21,rice_5kg,8.24,0
2024-06-22,rice_5kg,8.56,0
2024-06-23,rice_5kg,8.95,0
2024-06-24,rice_5kg,8.47,0
2024-06-25,rice_5kg,8.3,0
2024-06-26,rice_5kg,8.38,0
2024-06-27,rice_5kg,8.43,0
2024-06-28,rice_5kg,8.53,0
2024-06-29,rice_5kg,8.33,0
2024-06-30,rice_5kg,8.12,0
2024-07-01,rice_5kg,8.86,0
2024-07-02,rice_5kg,8.37,0
2024-07-03,rice_5kg,8.71,0
2024-07-04,rice_5kg,8.48,0
2024-07-05,rice_5kg,8.42,0
2024-07-06,rice_5kg,8.8,0
2024-07-07,rice_5kg,8.58,0
2024-07-08,rice_5kg,8.92,0
2024-07-09,rice_5kg,8.46,0
2024-07-10,rice_5kg,8.31,0
2024-07-11,rice_5kg,8.5,0
2024-07-12,rice_5kg,8.41,0
2024-07-13,rice_5kg,9.0,0
2024-07-14,rice_5kg,8.39,0
2024-07-15,rice_5kg,8.64,0
2024-07-16,rice_5kg,8.55,0
2024-07-17,rice_5kg,8.27,0
2024-07-18,rice_5kg,8.32,0
2024-07-19,rice_5kg,8.57,0
2024-07-20,rice_5kg,8.56,0
2024-07-21,rice_5kg,8.43,0
2024-07-22,rice_5kg,10.63,1
2024-07-23,rice_5kg,8.83,0
2024-07-24,rice_5kg,8.24,0
2024-07-25,rice_5kg,8.36,0
2024-07-26,rice_5kg,8.73,0
2024-07-27,rice_5kg,8.67,0
2024-07-28,rice_5kg,8.2,0
2024-07-29,rice_5kg,8.61,0
2024-07-30,rice_5kg,8.31,0
2024-07-31,rice_5kg,7.95,0
2024-08-01,rice_5kg,8.39,0
2024-08-02,rice_5kg,8.96,0
2024-08-03,rice_5kg,8.72,0
2024-08-04,rice_5kg,8.44,0
2024-08-05,rice_5kg,8.04,0
2024-08-06,rice_5kg,7.92,0
2024-08-07,rice_5kg,8.45,0
2024-08-08,rice_5kg,8.53,0
2024-08-09,rice_5kg,8.61,0
2024-08-10,rice_5kg,8.57,0
2024-08-11,rice_5kg,8.59,0
2024-08-12,rice_5kg,8.48,0
2024-08-13,rice_5kg,8.71,0
2024-08-14,rice_5kg,8.27,0
2024-08-15,rice_5kg,8.41,0
2024-08-16,rice_5kg,7.95,0
2024-08-17,rice_5kg,8.25,0
2024-08-18,rice_5kg,8.64,0
2024-08-19,rice_5kg,8.55,0
2024-08-20,rice_5kg,7.77,0
2024-08-21,rice_5kg,8.89,0
2024-08-22,rice_5kg,8.41,0
2024-08-23,rice_5kg,8.41,0
2024-08-24,rice_5kg,8.21,0
2024-08-25,rice_5kg,8.26,0
2024-08-26,rice_5kg,8.39,0
2024-08-27,rice_5kg,8.5,0
2024-08-28,rice_5kg,8.43,0
2024-08-29,rice_5kg,8.21,0
2024-08-30,rice_5kg,8.11,0
2024-08-31,rice_5kg,10.85,1
2024-09-01,rice_5kg,8.53,0
2024-09-02,rice_5kg,8.46,0
2024-09-03,rice_5kg,8.67,0
2024-09-04,rice_5kg,8.67,0
2024-09-05,rice_5kg,8.19,0
2024-09-06,rice_5kg,8.31,0
2024-09-07,rice_5kg,8.23,0
2024-09-08,rice_5kg,8.79,0
2024-09-09,rice_5kg,8.52,0
2024-09-10,rice_5kg,8.3,0
2024-09-11,rice_5kg,8.12,0
2024-09-12,rice_5kg,8.32,0
2024-09-13,rice_5kg,7.75,0
2024-09-14,rice_5kg,8.23,0
2024-09-15,rice_5kg,8.06,0
2024-09-16,rice_5kg,8.54,0
2024-09-17,rice_5kg,8.23,0
2024-09-18,rice_5kg,8.33,0
2024-09-19,rice_5kg,8.27,0
2024-09-20,rice_5kg,8.55,0
2024-09-21,rice_5kg,8.56,0
2024-09-22,rice_5kg,8.44,0
2024-09-23,rice_5kg,8.38,0
2024-09-24,rice_5kg,7.9,0
2024-09-25,rice_5kg,8.25,0
2024-09-26,rice_5kg,8.61,0
2024-09-27,rice_5kg,8.36,0
2024-09-28,rice_5kg,8.22,0
2024-09-29,rice_5kg,8.18,0
2024-09-30,rice_5kg,8.18,0
2024-10-01,rice_5kg,8.33,0
2024-10-02,rice_5kg,8.16,0
2024-10-03,rice_5kg,8.59,0
2024-10-04,rice_5kg,10.71,1
2024-10-05,rice_5kg,8.62,0
2024-10-06,rice_5kg,8.79,0
2024-10-07,rice_5kg,8.17,0
2024-10-08,rice_5kg,8.02,0
2024-10-09,rice_5kg,8.54,0
2024-10-10,rice_5kg,8.43,0
2024-10-11,rice_5kg,8.41,0
2024-10-12,rice_5kg,8.65,0
2024-10-13,rice_5kg,8.54,0
2024-10-14,rice_5kg,8.46,0
2024-10-15,rice_5kg,8.21,0
2024-10-16,rice_5kg,8.53,0
2024-10-17,rice_5kg,8.03,0
2024-10-18,rice_5kg,8.41,0
2024-10-19,rice_5kg,8.34,0
2024-10-20,rice_5kg,7.94,0
2024-10-21,rice_5kg,8.46,0
2024-10-22,rice_5kg,8.21,0
2024-10-23,rice_5kg,8.46,0
2024-10-24,rice_5kg,8.12,0
2024-10-25,rice_5kg,8.58,0
2024-10-26,rice_5kg,8.8,0
2024-10-27,rice_5kg,7.82,0
2024-10-28,rice_5kg,8.07,0
2024-10-29,rice_5kg,8.14,0
2024-10-30,rice_5kg,8.04,0
2024-10-31,rice_5kg,8.34,0
2024-11-01,rice_5kg,8.49,0
2024-11-02,rice_5kg,8.57,0
2024-11-03,rice_5kg,8.47,0
2024-11-04,rice_5kg,8.58,0
2024-11-05,rice_5kg,8.4,0
2024-11-06,rice_5kg,8.27,0
2024-11-07,rice_5kg,8.19,0
2024-11-08,rice_5kg,8.38,0
2024-11-09,rice_5kg,8.2,0
2024-11-10,rice_5kg,8.53,0
2024-11-11,rice_5kg,8.22,0
2024-11-12,rice_5kg,8.33,0
2024-11-13,rice_5kg,8.73,0
2024-11-14,rice_5kg,8.76,0
2024-11-15,rice_5kg,8.76,0
2024-11-16,rice_5kg,8.46,0
2024-11-17,rice_5kg,8.34,0
2024-11-18,rice_5kg,8.61,0
2024-11-19,rice_5kg,8.27,0
2024-11-20,rice_5kg,8.69,0
2024-11-21,rice_5kg,8.34,0
2024-11-22,rice_5kg,8.46,0
2024-11-23,rice_5kg,8.71,0
2024-11-24,rice_5kg,8.06,0
2024-11-25,rice_5kg,8.38,0
2024-11-26,rice_5kg,8.63,0
2024-11-27,rice_5kg,8.7,0
2024-11-28,rice_5kg,8.66,0
2024-11-29,rice_5kg,8.5,0
2024-11-30,rice_5kg,10.86,1
2024-12-01,rice_5kg,8.33,0
2024-12-02,rice_5kg,8.65,0
2024-12-03,rice_5kg,8.51,0
2024-12-04,rice_5kg,9.01,0
2024-12-05,rice_5kg,11.4,1
2024-12-06,rice_5kg,8.81,0
2024-12-07,rice_5kg,8.47,0
2024-12-08,rice_5kg,8.84,0
2024-12-09,rice_5kg,8.32,0
2024-12-10,rice_5kg,9.01,0
2024-12-11,rice_5kg,8.65,0
2024-12-12,rice_5kg,8.51,0
2024-12-13,rice_5kg,8.59,0
2024-12-14,rice_5kg,8.48,0
2024-12-15,rice_5kg,8.62,0
2024-12-16,rice_5kg,8.39,0
2024-12-17,rice_5kg,9.16,0
2024-12-18,rice_5kg,8.56,0
2024-12-19,rice_5kg,8.92,0
2024-12-20,rice_5kg,8.77,0
2024-12-21,rice_5kg,8.48,0
2024-12-22,rice_5kg,8.69,0
2024-12-23,rice_5kg,9.05,0
2024-12-24,rice_5kg,8.64,0
2024-12-25,rice_5kg,8.49,0
2024-12-26,rice_5kg,8.91,0
2024-12-27,rice_5kg,8.22,0
2024-12-28,rice_5kg,8.71,0
2024-12-29,rice_5kg,9.12,0
2024-12-30,rice_5kg,8.75,0
2024-01-01,chicken_breast,7.37,0
2024-01-02,chicken_breast,6.14,0
2024-01-03,chicken_breast,9.16,1
2024-01-04,chicken_breast,6.37,0
2024-01-05,chicken_breast,6.42,0
2024-01-06,chicken_breast,6.07,0
2024-01-07,chicken_breast,6.85,0
2024-01-08,chicken_breast,6.68,0
2024-01-09,chicken_breast,7.49,0
2024-01-10,chicken_breast,6.14,0
2024-01-11,chicken_breast,10.0,1
2024-01-12,chicken_breast,6.59,0
2024-01-13,chicken_breast,7.93,0
2024-01-14,chicken_breast,7.1,0
2024-01-15,chicken_breast,7.66,0
2024-01-16,chicken_breast,7.57,0
2024-01-17,chicken_breast,7.16,0
2024-01-18,chicken_breast,7.15,0
2024-01-19,chicken_breast,7.43,0
2024-01-20,chicken_breast,7.24,0
2024-01-21,chicken_breast,6.18,0
2024-01-22,chicken_breast,5.7,0
2024-01-23,chicken_breast,5.21,0
2024-01-24,chicken_breast,6.81,0
2024-01-25,chicken_breast,7.8,0
2024-01-26,chicken_breast,6.11,0
2024-01-27,chicken_breast,6.94,0
2024-01-28,chicken_breast,6.82,0
2024-01-29,chicken_breast,7.36,0
2024-01-30,chicken_breast,7.41,0
2024-01-31,chicken_breast,8.31,0
2024-02-01,chicken_breast,7.14,0
2024-02-02,chicken_breast,6.51,0
2024-02-03,chicken_breast,6.66,0
2024-02-04,chicken_breast,6.72,0
2024-02-05,chicken_breast,6.62,0
2024-02-06,chicken_breast,8.04,0
2024-02-07,chicken_breast,7.43,0
2024-02-08,chicken_breast,6.03,0
2024-02-09,chicken_breast,7.33,0
2024-02-10,chicken_breast,6.4,0
2024-02-11,chicken_breast,7.47,0
2024-02-12,chicken_breast,7.73,0
2024-02-13,chicken_breast,6.92,0
2024-02-14,chicken_breast,6.71,0
2024-02-15,chicken_breast,7.97,0
2024-02-16,chicken_breast,6.65,0
2024-02-17,chicken_breast,6.59,0
2024-02-18,chicken_breast,6.5,0
2024-02-19,chicken_breast,7.04,0
2024-02-20,chicken_breast,9.42,1
2024-02-21,chicken_breast,6.92,0
2024-02-22,chicken_breast,7.27,0
2024-02-23,chicken_breast,6.81,0
2024-02-24,chicken_breast,7.18,0
2024-02-25,chicken_breast,7.9,0
2024-02-26,chicken_breast,6.73,0
2024-02-27,chicken_breast,7.05,0
2024-02-28,chicken_breast,7.49,0
2024-02-29,chicken_breast,7.43,0
2024-03-01,chicken_breast,7.47,0
2024-03-02,chicken_breast,6.85,0
2024-03-03,chicken_breast,7.61,0
2024-03-04,chicken_breast,7.22,0
2024-03-05,chicken_breast,6.43,0
2024-03-06,chicken_breast,7.17,0
2024-03-07,chicken_breast,6.99,0
2024-03-08,chicken_breast,5.91,0
2024-03-09,chicken_breast,8.45,0
2024-03-10,chicken_breast,7.18,0
2024-03-11,chicken_breast,8.39,0
2024-03-12,chicken_breast,7.42,0
2024-03-13,chicken_breast,6.58,0
2024-03-14,chicken_breast,6.51,0
2024-03-15,chicken_breast,7.39,0
2024-03-16,chicken_breast,7.3,0
2024-03-17,chicken_breast,6.78,0
2024-03-18,chicken_breast,5.29,0
2024-03-19,chicken_breast,7.26,0
2024-03-20,chicken_breast,8.41,0
2024-03-21,chicken_breast,8.43,0
2024-03-22,chicken_breast,7.55,0
2024-03-23,chicken_breast,6.96,0
2024-03-24,chicken_breast,7.35,0
2024-03-25,chicken_breast,6.7,0
2024-03-26,chicken_breast,7.6,0
2024-03-27,chicken_breast,6.42,0
2024-03-28,chicken_breast,7.36,0
2024-03-29,chicken_breast,7.83,0
2024-03-30,chicken_breast,7.5,0
2024-03-31,chicken_breast,6.69,0
2024-04-01,chicken_breast,8.03,0
2024-04-02,chicken_breast,7.22,0
2024-04-03,chicken_breast,7.23,0
2024-04-04,chicken_breast,7.59,0
2024-04-05,chicken_breast,5.2,0
2024-04-06,chicken_breast,6.7,0
2024-04-07,chicken_breast,7.0,0
2024-04-08,chicken_breast,7.92,0
2024-04-09,chicken_breast,6.28,0
2024-04-10,chicken_breast,7.46,0
2024-04-11,chicken_breast,6.76,0
2024-04-12,chicken_breast,7.01,0
2024-04-13,chicken_breast,6.66,0
2024-04-14,chicken_breast,6.88,0
2024-04-15,chicken_breast,7.17,0
2024-04-16,chicken_breast,7.12,0
2024-04-17,chicken_breast,6.74,0
2024-04-18,chicken_breast,5.95,0
2024-04-19,chicken_breast,6.67,0
2024-04-20,chicken_breast,6.7,0
2024-04-21,chicken_breast,9.33,1
2024-04-22,chicken_breast,6.63,0
2024-04-23,chicken_breast,7.66,0
2024-04-24,chicken_breast,6.02,0
2024-04-25,chicken_breast,7.38,0
2024-04-26,chicken_breast,7.04,0
2024-04-27,chicken_breast,7.57,0
2024-04-28,chicken_breast,7.01,0
2024-04-29,chicken_breast,6.67,0
2024-04-30,chicken_breast,7.17,0
2024-05-01,chicken_breast,7.14,0
2024-05-02,chicken_breast,7.32,0
2024-05-03,chicken_breast,7.74,0
2024-05-04,chicken_breast,6.53,0
2024-05-05,chicken_breast,7.7,0
2024-05-06,chicken_breast,6.44,0
2024-05-07,chicken_breast,7.52,0
2024-05-08,chicken_breast,7.54,0
2024-05-09,chicken_breast,6.87,0
2024-05-10,chicken_breast,6.69,0
2024-05-11,chicken_breast,7.85,1
2024-05-12,chicken_breast,7.2,0
2024-05-13,chicken_breast,7.26,0
2024-05-14,chicken_breast,7.5,0
2024-05-15,chicken_breast,6.64,0
2024-05-16,chicken_breast,6.96,0
2024-05-17,chicken_breast,7.16,0
2024-05-18,chicken_breast,6.35,0
2024-05-19,chicken_breast,7.19,0
2024-05-20,chicken_breast,7.5,0
2024-05-21,chicken_breast,6.7,0
2024-05-22,chicken_breast,7.37,0
2024-05-23,chicken_breast,6.47,0
2024-05-24,chicken_breast,6.6,0
2024-05-25,chicken_breast,5.53,0
2024-05-26,chicken_breast,6.91,0
2024-05-27,chicken_breast,6.77,0
2024-05-28,chicken_breast,7.18,0
2024-05-29,chicken_breast,8.67,0
2024-05-30,chicken_breast,7.78,0
2024-05-31,chicken_breast,7.61,0
2024-06-01,chicken_breast,6.04,0
2024-06-02,chicken_breast,7.43,0
2024-06-03,chicken_breast,7.44,0
2024-06-04,chicken_breast,7.33,0
2024-06-05,chicken_breast,6.57,0
2024-06-06,chicken_breast,7.16,0
2024-06-07,chicken_breast,7.29,0
2024-06-08,chicken_breast,6.78,0
2024-06-09,chicken_breast,7.34,0
2024-06-10,chicken_breast,7.49,0
2024-06-11,chicken_breast,6.92,0
2024-06-12,chicken_breast,6.4,0
2024-06-13,chicken_breast,5.99,0
2024-06-14,chicken_breast,6.86,0
2024-06-15,chicken_breast,6.42,0
2024-06-16,chicken_breast,6.74,0
2024-06-17,chicken_breast,7.23,0
2024-06-18,chicken_breast,7.23,0
2024-06-19,chicken_breast,6.72,0
2024-06-20,chicken_breast,6.49,0
2024-06-21,chicken_breast,6.81,0
2024-06-22,chicken_breast,7.79,0
2024-06-23,chicken_breast,5.83,0
2024-06-24,chicken_breast,6.7,0
2024-06-25,chicken_breast,6.27,0
2024-06-26,chicken_breast,7.5,0
2024-06-27,chicken_breast,7.17,0
2024-06-28,chicken_breast,7.0,0
2024-06-29,chicken_breast,6.39,0
2024-06-30,chicken_breast,6.24,0
2024-07-01,chicken_breast,7.15,0
2024-07-02,chicken_breast,6.88,0
2024-07-03,chicken_breast,6.39,0
2024-07-04,chicken_breast,6.88,0
2024-07-05,chicken_breast,6.75,0
2024-07-06,chicken_breast,7.49,0
2024-07-07,chicken_breast,7.18,0
2024-07-08,chicken_breast,6.78,0
2024-07-09,chicken_breast,7.0,0
2024-07-10,chicken_breast,7.12,0
2024-07-11,chicken_breast,6.88,0
2024-07-12,chicken_breast,6.02,0
2024-07-13,chicken_breast,7.65,0
2024-07-14,chicken_breast,8.21,0
2024-07-15,chicken_breast,7.59,0
2024-07-16,chicken_breast,7.48,0
2024-07-17,chicken_breast,6.6,0
2024-07-18,chicken_breast,7.78,0
2024-07-19,chicken_breast,7.06,0
2024-07-20,chicken_breast,7.48,0
2024-07-21,chicken_breast,6.95,0
2024-07-22,chicken_breast,6.13,0
2024-07-23,chicken_breast,6.72,0
2024-07-24,chicken_breast,7.3,0
2024-07-25,chicken_breast,6.57,0
2024-07-26,chicken_breast,6.94,0
2024-07-27,chicken_breast,6.54,0
2024-07-28,chicken_breast,6.35,0
2024-07-29,chicken_breast,5.06,0
2024-07-30,chicken_breast,5.52,0
2024-07-31,chicken_breast,6.2,0
2024-08-01,chicken_breast,6.46,0
2024-08-02,chicken_breast,7.47,0
2024-08-03,chicken_breast,6.2,0
2024-08-04,chicken_breast,6.17,0
2024-08-05,chicken_breast,9.97,1
2024-08-06,chicken_breast,7.35,0
2024-08-07,chicken_breast,5.46,0
2024-08-08,chicken_breast,7.16,0
2024-08-09,chicken_breast,6.67,0
2024-08-10,chicken_breast,7.08,0
2024-08-11,chicken_breast,7.17,0
2024-08-12,chicken_breast,8.63,0
2024-08-13,chicken_breast,6.47,0
2024-08-14,chicken_breast,6.44,0
2024-08-15,chicken_breast,7.17,0
2024-08-16,chicken_breast,5.94,0
2024-08-17,chicken_breast,6.26,0
2024-08-18,chicken_breast,6.62,0
2024-08-19,chicken_breast,9.58,1
2024-08-20,chicken_breast,7.15,0
2024-08-21,chicken_breast,7.18,0
2024-08-22,chicken_breast,6.77,0
2024-08-23,chicken_breast,7.1,0
2024-08-24,chicken_breast,6.65,0
2024-08-25,chicken_breast,5.71,0
2024-08-26,chicken_breast,6.56,0
2024-08-27,chicken_breast,5.56,0
2024-08-28,chicken_breast,7.32,0
2024-08-29,chicken_breast,6.98,0
2024-08-30,chicken_breast,7.28,0
2024-08-31,chicken_breast,6.81,0
2024-09-01,chicken_breast,8.66,1
2024-09-02,chicken_breast,8.0,0
2024-09-03,chicken_breast,6.25,0
2024-09-04,chicken_breast,6.97,0
2024-09-05,chicken_breast,5.63,0
2024-09-06,chicken_breast,7.17,0
2024-09-07,chicken_breast,7.31,0
2024-09-08,chicken_breast,5.39,0
2024-09-09,chicken_breast,6.64,0
2024-09-10,chicken_breast,7.1,0
2024-09-11,chicken_breast,6.87,0
2024-09-12,chicken_breast,5.91,0
2024-09-13,chicken_breast,5.96,0
2024-09-14,chicken_breast,6.56,0
2024-09-15,chicken_breast,6.39,0
2024-09-16,chicken_breast,6.44,0
2024-09-17,chicken_breast,5.83,0
2024-09-18,chicken_breast,6.66,0
2024-09-19,chicken_breast,7.63,0
2024-09-20,chicken_breast,5.92,0
2024-09-21,chicken_breast,6.51,0
2024-09-22,chicken_breast,7.02,0
2024-09-23,chicken_breast,5.69,0
2024-09-24,chicken_breast,6.67,0
2024-09-25,chicken_breast,7.28,0
2024-09-26,chicken_breast,6.04,0
2024-09-27,chicken_breast,6.73,0
2024-09-28,chicken_breast,7.23,0
2024-09-29,chicken_breast,8.07,0
2024-09-30,chicken_breast,6.7,0
2024-10-01,chicken_breast,6.21,0
2024-10-02,chicken_breast,5.53,0
2024-10-03,chicken_breast,6.22,0
2024-10-04,chicken_breast,5.8,0
2024-10-05,chicken_breast,7.69,0
2024-10-06,chicken_breast,7.2,0
2024-10-07,chicken_breast,5.97,0
2024-10-08,chicken_breast,6.18,0
2024-10-09,chicken_breast,6.7,0
2024-10-10,chicken_breast,7.29,0
2024-10-11,chicken_breast,6.97,0
2024-10-12,chicken_breast,6.91,0
2024-10-13,chicken_breast,6.79,0
2024-10-14,chicken_breast,6.01,0
2024-10-15,chicken_breast,6.72,0
2024-10-16,chicken_breast,6.64,0
2024-10-17,chicken_breast,5.81,0
2024-10-18,chicken_breast,7.7,0
2024-10-19,chicken_breast,6.31,0
2024-10-20,chicken_breast,5.83,0
2024-10-21,chicken_breast,6.41,0
